GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021200089,543,201939,Stephen Curry,1610612744,Golden State Warriors,5,3,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-87.0,167.0,1,1,20121110,GSW,DEN,2012-13
Shot Chart Detail,0021200089,546,201939,Stephen Curry,1610612744,Golden State Warriors,5,3,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-26.0,255.0,1,0,20121110,GSW,DEN,2012-13
Shot Chart Detail,0021200089,552,201939,Stephen Curry,1610612744,Golden State Warriors,5,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,6.0,269.0,1,0,20121110,GSW,DEN,2012-13
Shot Chart Detail,0021200089,565,201939,Stephen Curry,1610612744,Golden State Warriors,5,0,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,118.0,154.0,1,1,20121110,GSW,DEN,2012-13
Shot Chart Detail,0021200089,668,201939,Stephen Curry,1610612744,Golden State Warriors,6,0,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,22.0,1,0,20121110,GSW,DEN,2012-13
Shot Chart Detail,0021200089,677,201939,Stephen Curry,1610612744,Golden State Warriors,6,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30.0,170.0,258.0,1,0,20121110,GSW,DEN,2012-13
Shot Chart Detail,0021200118,14,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-89.0,159.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,39,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,184.0,14.0,1,1,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,174,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,26.0,265.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,206,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-169.0,179.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,11,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-10.0,19.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,256,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,29,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,21.0,112.0,1,1,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,282,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,141.0,222.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,294,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,124.0,140.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,382,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,176.0,209.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,415,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-68.0,187.0,1,1,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,462,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-16.0,15.0,1,1,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200118,470,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-67.0,254.0,1,0,20121114,GSW,ATL,2012-13
Shot Chart Detail,0021200126,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,100.0,167.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,64,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23.0,83.0,220.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,76,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,23.0,246.0,1,0,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,238,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,4.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,251,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,81.0,170.0,1,0,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,258,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,37,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,0.0,22.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,261,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,10,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,54.0,110.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,289,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,152.0,205.0,1,0,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-190.0,154.0,1,0,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,350,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21.0,2.0,213.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,466,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,12,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,133.0,118.0,1,0,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200126,473,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-93.0,175.0,1,1,20121116,MIN,GSW,2012-13
Shot Chart Detail,0021200143,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,5,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,2.0,145.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-199.0,148.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-122.0,-6.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,53,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-144.0,195.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,70,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,106.0,220.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,166,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,108.0,36.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,190,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,42.0,187.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,243,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-90.0,228.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,278,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,100.0,189.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,281,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-153.0,7.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,319,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-207.0,138.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,322,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,10,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,97.0,14.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,388,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,-5.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,407,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-46.0,238.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,437,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-37.0,241.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,444,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-147.0,192.0,1,0,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200143,452,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-7.0,71.0,1,1,20121118,OKC,GSW,2012-13
Shot Chart Detail,0021200151,26,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,14,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,13.0,145.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,68,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,41,Missed Shot,Running Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-24.0,31.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-212.0,45.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,83.0,233.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,88,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,13.0,26.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,183,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-89.0,242.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,186,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21.0,214.0,33.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18.0,10.0,187.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,261,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,22,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,24.0,34.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,268,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,174.0,209.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,278,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-109.0,137.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,284,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,69.0,235.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,426,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-149.0,216.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,474,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-10.0,9.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,492,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-141.0,129.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,525,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23.0,-87.0,216.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,533,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-149.0,205.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,537,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,57,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,15.0,164.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,548,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,36,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29.0,-87.0,277.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,584,201939,Stephen Curry,1610612744,Golden State Warriors,5,4,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,94.0,102.0,1,1,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200151,605,201939,Stephen Curry,1610612744,Golden State Warriors,5,1,49,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,2.0,77.0,1,0,20121119,DAL,GSW,2012-13
Shot Chart Detail,0021200170,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21.0,-59.0,205.0,1,0,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,120,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,45,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,132.0,118.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,124,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-125.0,124.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,185,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,40,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-103.0,123.0,1,0,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,122.0,129.0,1,0,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,266,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-183.0,3.0,1,0,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,277,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,170.0,225.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,291,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-41.0,252.0,1,0,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,342,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-5.0,274.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,369,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,2,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,127.0,101.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,384,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-51.0,266.0,1,0,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,412,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,75.0,186.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200170,441,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,2,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,6.0,1,1,20121121,GSW,BKN,2012-13
Shot Chart Detail,0021200179,293,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,83.0,178.0,1,0,20121123,DEN,GSW,2012-13
Shot Chart Detail,0021200179,339,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,176.0,6.0,1,0,20121123,DEN,GSW,2012-13
Shot Chart Detail,0021200179,488,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,8,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,31.0,197.0,1,0,20121123,DEN,GSW,2012-13
Shot Chart Detail,0021200179,517,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-213.0,142.0,1,1,20121123,DEN,GSW,2012-13
Shot Chart Detail,0021200179,536,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,162.0,200.0,1,1,20121123,DEN,GSW,2012-13
Shot Chart Detail,0021200190,10,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,33,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,132.0,93.0,1,0,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,17,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,86.0,146.0,1,1,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,155,201939,Stephen Curry,1610612744,Golden State Warriors,2,8,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-24.0,274.0,1,1,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,181,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,26,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9.0,70.0,66.0,1,0,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,204,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-142.0,233.0,1,1,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,211,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-2.0,271.0,1,1,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-150.0,228.0,1,1,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,239,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-136.0,145.0,1,0,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-155.0,217.0,1,0,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,36.0,-190.0,317.0,1,0,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,314,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,67.0,249.0,1,0,20121124,GSW,MIN,2012-13
Shot Chart Detail,0021200190,396,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-93.0,145.0,1,1,20121124,GSW,MIN,2012-13
